,EVENT_ID,STATE
42309,756547,NORTH DAKOTA
42310,756546,NORTH DAKOTA
42311,756548,NORTH DAKOTA
42312,756667,NORTH DAKOTA
42313,756669,NORTH DAKOTA
42314,763380,NORTH DAKOTA
42315,763379,NORTH DAKOTA
42316,791774,FLORIDA
42317,791777,FLORIDA
42318,764758,IOWA
42319,791779,FLORIDA
42320,791780,FLORIDA
42321,763678,IOWA
42322,764708,IOWA
42323,761897,IOWA
42324,762450,IOWA
42325,761720,IOWA
42326,761721,IOWA
42327,761724,IOWA
42328,765199,MONTANA
42329,765278,MONTANA
42330,762490,IOWA
42331,758753,NEBRASKA
42332,758792,NEBRASKA
42333,759159,NEBRASKA
42334,759160,NEBRASKA
42335,759169,NEBRASKA
42336,759170,NEBRASKA
42337,752934,OHIO
42338,763799,LAKE ERIE
42339,757521,LAKE ERIE
42343,765459,New York
42344,765461,New York
42345,765462,New York
42346,760823,Missouri
42350,775497,Virginia
42351,775498,Maryland
42352,775499,Maryland
42353,775500,VIRGINIA
42354,774376,MARYLAND
42355,774377,MARYLAND
42356,774380,VIRGINIA
42357,766710,OKLAHOMA
42358,766713,OKLAHOMA
42359,766714,OKLAHOMA
42360,766715,OKLAHOMA
42361,766717,OKLAHOMA
42362,766718,OKLAHOMA
42369,760511,SOUTH CAROLINA
42372,753284,KENTUCKY
42373,753722,OHIO
42374,753723,OHIO
42375,753738,INDIANA
42381,781600,SOUTH DAKOTA
42384,768813,NORTH CAROLINA
42385,768814,NORTH CAROLINA
42386,768815,NORTH CAROLINA
42387,768817,NORTH CAROLINA
42388,768819,NORTH CAROLINA
42389,749899,TEXAS
42390,749900,TEXAS
42391,749901,TEXAS
42392,776097,VIRGINIA
42393,776098,VIRGINIA
42394,776099,VIRGINIA
42395,776100,VIRGINIA
42396,776101,Virginia
42397,776102,VIRGINIA
42399,756961,VIRGINIA
42406,766831,MARYLAND
42407,766865,MARYLAND
42408,766867,MARYLAND
42409,766869,MARYLAND
42419,764505,IOWA
42420,764506,IOWA
42421,764507,Iowa
42422,764508,IOWA
42423,764509,IOWA
42424,764512,IOWA
42425,769005,SOUTH CAROLINA
42426,769008,SOUTH CAROLINA
42427,769011,SOUTH CAROLINA
42428,769013,SOUTH CAROLINA
42429,769017,SOUTH CAROLINA
42430,764629,WISCONSIN
42431,764630,WISCONSIN
42432,764679,WISCONSIN
42433,756954,WYOMING
42434,756957,WYOMING
42435,757013,WYOMING
42436,757014,WYOMING
42437,771275,GULF OF MEXICO
42438,771278,GULF OF MEXICO
42439,771279,GULF OF MEXICO
42440,771280,GULF OF MEXICO
42441,771281,GULF OF MEXICO
42442,771282,GULF OF MEXICO
42443,771293,GULF OF MEXICO
42454,766863,TEXAS
42455,766864,Texas
42456,766934,TEXAS
42457,766955,TEXAS
42458,766958,TEXAS
42459,766976,TEXAS
42460,766982,TEXAS
42461,771860,INDIANA
42462,771865,OHIO
42463,771887,OHIO
42464,757527,Texas
42465,779663,LOUISIANA
42466,779873,North Carolina
42467,765886,Iowa
42468,765887,IOWA
42469,766595,Missouri
42470,766597,Missouri
42471,765028,Mississippi
42472,765033,Mississippi
42473,765038,Mississippi
42474,765039,MISSISSIPPI
42475,758629,MARYLAND
42476,758635,MARYLAND
42477,758649,MARYLAND
42478,758655,Maryland
42479,767268,Alabama
42480,768700,Alabama
42481,768712,ALABAMA
42482,768723,ALABAMA
42483,770095,ALABAMA
42484,770110,ALABAMA
42485,770104,ALABAMA
42486,759233,VIRGINIA
42487,759234,VIRGINIA
42488,758080,MARYLAND
42489,758081,MARYLAND
42490,763615,WISCONSIN
42496,771276,KANSAS
42497,771277,KANSAS
42506,748646,NEW MEXICO
42507,748649,NEW MEXICO
42510,750261,TEXAS
42511,750262,TEXAS
42512,750263,TEXAS
42513,750799,TEXAS
42518,752884,KENTUCKY
42519,752886,KENTUCKY
42520,752889,KENTUCKY
42521,752893,Kentucky
42522,750822,Florida
42523,750826,ATLANTIC SOUTH
42524,752595,FLORIDA
42525,754808,DELAWARE
42526,754809,DELAWARE
42534,757261,PENNSYLVANIA
42535,757276,PENNSYLVANIA
42536,757277,PENNSYLVANIA
42537,757331,ILLINOIS
42538,757332,ILLINOIS
42539,757339,ILLINOIS
42540,757340,ILLINOIS
42543,759088,ATLANTIC SOUTH
42544,759090,SOUTH CAROLINA
42545,759091,SOUTH CAROLINA
42546,759095,SOUTH CAROLINA
42547,759104,SOUTH CAROLINA
42548,759127,MICHIGAN
42556,756375,MONTANA
42557,756379,MONTANA
42558,760600,MONTANA
42559,758283,WISCONSIN
42560,757359,ILLINOIS
42561,757362,ILLINOIS
42562,757363,ILLINOIS
42563,756452,KENTUCKY
42565,756700,KENTUCKY
42566,756706,KENTUCKY
42567,762180,TEXAS
42569,764730,IOWA
42570,768692,OKLAHOMA
42572,766773,OKLAHOMA
42573,766774,OKLAHOMA
42574,766775,Oklahoma
42575,766777,OKLAHOMA
42576,766778,OKLAHOMA
42577,766779,Oklahoma
42578,766781,OKLAHOMA
42579,766782,OKLAHOMA
42580,764164,VIRGINIA
42581,764165,Virginia
42582,764167,Virginia
42583,766881,Virginia
42584,763552,Wisconsin
42585,763553,WISCONSIN
42586,763554,WISCONSIN
42588,767554,TENNESSEE
42589,767555,TENNESSEE
42590,767556,TENNESSEE
42591,767557,TENNESSEE
42592,767558,TENNESSEE
42593,767560,TENNESSEE
42594,767562,TENNESSEE
42595,764675,MINNESOTA
42596,764676,MINNESOTA
42597,764649,IOWA
42598,764664,IOWA
42599,767570,MISSISSIPPI
42600,767571,MISSISSIPPI
42601,767572,MISSISSIPPI
42602,767575,MISSISSIPPI
42603,768006,TENNESSEE
42604,768007,TENNESSEE
42605,768008,TENNESSEE
42606,768009,MISSISSIPPI
42607,764893,VIRGINIA
42608,764895,VIRGINIA
42609,764896,VIRGINIA
42610,764897,VIRGINIA
42611,764898,VIRGINIA
42612,765815,VIRGINIA
42613,765816,VIRGINIA
42614,765818,VIRGINIA
42615,765820,VIRGINIA
42616,765821,VIRGINIA
42617,756549,NORTH DAKOTA
42618,756551,NORTH DAKOTA
42619,756550,NORTH DAKOTA
42620,756552,NORTH DAKOTA
42621,756670,NORTH DAKOTA
42622,763137,NORTH DAKOTA
42623,763382,NORTH DAKOTA
42624,763381,North Dakota
42625,791781,FLORIDA
42626,791782,FLORIDA
42627,791784,FLORIDA
42628,791785,FLORIDA
42629,773764,IOWA
42630,773765,IOWA
42631,773766,IOWA
42632,773767,IOWA
42633,773768,IOWA
42634,773769,IOWA
42635,764647,IOWA
42636,766992,IOWA
42637,764648,IOWA
42638,762512,IOWA
42639,762513,IOWA
42640,763641,IOWA
42641,762470,IOWA
42642,761736,IOWA
42643,767235,IOWA
42644,762541,IOWA
42645,763680,IOWA
42646,759171,NEBRASKA
42647,759173,NEBRASKA
42648,759174,NEBRASKA
42649,759175,NEBRASKA
42650,759177,NEBRASKA
42651,759178,NEBRASKA
42652,762208,TEXAS
42656,765464,NEW YORK
42657,765465,NEW YORK
42658,765466,NEW YORK
42663,751195,COLORADO
42669,766720,OKLAHOMA
42670,766721,OKLAHOMA
42671,766722,OKLAHOMA
42672,766725,TEXAS
42673,766727,TEXAS
42674,766734,TEXAS
42675,762787,SOUTH CAROLINA
42684,767912,IOWA
42685,764792,IOWA
42689,794061,KENTUCKY
42694,768821,NORTH CAROLINA
42695,768823,NORTH CAROLINA
42696,768870,NORTH CAROLINA
42697,768871,NORTH CAROLINA
42698,768873,NORTH CAROLINA
42699,768874,NORTH CAROLINA
42700,751817,ARKANSAS
42701,751818,ARKANSAS
42702,752053,Oklahoma
42703,787840,INDIANA
42704,787841,INDIANA
42705,787842,INDIANA
42706,786609,PENNSYLVANIA
42715,766877,MARYLAND
42716,766873,MARYLAND
42717,766879,MARYLAND
42718,767185,VIRGINIA
42733,764561,SOUTH DAKOTA
42734,764578,SOUTH DAKOTA
42735,764594,SOUTH DAKOTA
42736,764692,SOUTH DAKOTA
42737,765957,IOWA
42738,769021,GEORGIA
42739,769036,NORTH CAROLINA
42740,769302,NORTH CAROLINA
42741,769303,NORTH CAROLINA
42742,769306,NORTH CAROLINA
42743,769310,NORTH CAROLINA
42744,757017,WYOMING
42745,757030,WYOMING
42746,757031,WYOMING
42747,757034,WYOMING
42748,757049,WYOMING
42749,757050,WYOMING
42750,757051,WYOMING
42751,771299,GULF OF MEXICO
42752,771300,GULF OF MEXICO
42753,771301,GULF OF MEXICO
42754,771302,GULF OF MEXICO
42755,771303,GULF OF MEXICO
42756,771304,GULF OF MEXICO
42757,771305,GULF OF MEXICO
42758,771306,GULF OF MEXICO
42759,771307,GULF OF MEXICO
42769,766984,TEXAS
42770,766996,TEXAS
42771,766999,TEXAS
42772,767002,TEXAS
42773,767004,TEXAS
42777,763542,OREGON
42778,779919,Michigan
42779,779932,Michigan
42780,779972,NEW MEXICO
42781,780020,LAKE HURON
42782,765042,MISSISSIPPI
42783,765043,MISSISSIPPI
42784,765047,MISSISSIPPI
42785,765048,Mississippi
42786,765051,Mississippi
42787,765324,Mississippi
42788,765333,Mississippi
42789,758661,Maryland
42790,758682,Maryland
42791,758735,MARYLAND
42792,758803,WEST VIRGINIA
42793,768976,ALABAMA
42794,768974,ALABAMA
42795,768977,ALABAMA
42796,770113,ALABAMA
42797,770112,ALABAMA
42798,770121,ALABAMA
42800,758082,MARYLAND
42801,758573,MARYLAND
42802,758574,MARYLAND
42819,748650,NEW MEXICO
42820,748652,NEW MEXICO
42821,750817,ATLANTIC SOUTH
42822,750827,FLORIDA
42823,750828,FLORIDA
42824,750946,TEXAS
42829,752894,KENTUCKY
42830,752895,KENTUCKY
42831,753370,KENTUCKY
42832,753308,OHIO
42833,753309,OHIO
42835,753974,FLORIDA
42836,754603,FLORIDA
42837,751753,MASSACHUSETTS
42842,755831,HAWAII
42843,754860,MASSACHUSETTS
42844,754863,MASSACHUSETTS
42845,757341,ILLINOIS
42846,754896,WISCONSIN
42847,754897,WISCONSIN
42848,754898,WISCONSIN
42849,754899,WISCONSIN
42850,780870,WISCONSIN
42851,751754,LAKE MICHIGAN
42852,751755,LAKE MICHIGAN
42853,759131,MICHIGAN
42854,759138,MICHIGAN
42855,759141,MICHIGAN
42856,759333,MICHIGAN
42857,759360,MICHIGAN
42865,758285,WISCONSIN
42866,758303,WISCONSIN
42867,758329,WISCONSIN
42868,754309,LAKE MICHIGAN
42869,754310,LAKE MICHIGAN
42870,754311,LAKE MICHIGAN
42871,759638,LAKE MICHIGAN
42872,757364,ILLINOIS
42873,757365,ILLINOIS
42874,757366,ILLINOIS
42875,790514,GULF OF MEXICO
42876,790515,FLORIDA
42877,790516,FLORIDA
42878,762323,TEXAS
42879,790566,Florida
42880,756699,Kentucky
42881,756875,KENTUCKY
42882,756903,KENTUCKY
42883,756900,KENTUCKY
42884,756902,Kentucky
42885,762182,Texas
42887,790219,Florida
42888,790340,Florida
42889,791707,GEORGIA
42890,766783,OKLAHOMA
42891,766784,OKLAHOMA
42892,766788,OKLAHOMA
42893,766789,OKLAHOMA
42894,766790,OKLAHOMA
42895,766791,OKLAHOMA
42896,766792,OKLAHOMA
42897,766793,OKLAHOMA
42898,766794,OKLAHOMA
42899,766795,OKLAHOMA
42900,762202,TEXAS
42901,768011,TENNESSEE
42902,768012,TENNESSEE
42907,781904,COLORADO
42908,764667,IOWA
42909,764668,IOWA
42910,764669,IOWA
42911,764671,IOWA
42912,781921,COLORADO
42913,781926,Colorado
42914,764936,Mississippi
42915,764947,Mississippi
42916,764961,MISSISSIPPI
42917,764963,MISSISSIPPI
42918,780914,MISSOURI
42919,764899,VIRGINIA
42920,764901,VIRGINIA
42921,765714,VIRGINIA
42922,765715,VIRGINIA
42923,765716,VIRGINIA
42924,765822,VIRGINIA
42925,765823,VIRGINIA
42926,765824,VIRGINIA
42927,765825,VIRGINIA
42928,765827,VIRGINIA
42929,756553,NORTH DAKOTA
42930,756346,NORTH DAKOTA
42931,756347,NORTH DAKOTA
42932,756348,NORTH DAKOTA
42933,756351,NORTH DAKOTA
42934,763138,NORTH DAKOTA
42935,763139,NORTH DAKOTA
42936,763394,NORTH DAKOTA
42937,763392,NORTH DAKOTA
42938,773770,IOWA
42939,773771,IOWA
42940,773772,IOWA
42941,773934,IOWA
42945,761831,IOWA
42946,761834,IOWA
42947,758782,IOWA
42948,758784,IOWA
42949,762471,IOWA
42950,762465,IOWA
42951,763649,IOWA
42952,763681,IOWA
42953,764574,IOWA
42954,791805,ATLANTIC SOUTH
42955,791806,Florida
42956,791807,ATLANTIC SOUTH
42957,791808,ATLANTIC SOUTH
42958,791809,Georgia
42959,791810,Georgia
42960,759363,Alaska
42961,759365,ALASKA
42962,755236,WEST VIRGINIA
42963,755255,OHIO
42964,755256,OHIO
42965,755257,OHIO
42966,755259,OHIO
42967,762210,TEXAS
42970,751741,MASSACHUSETTS
42971,751743,MASSACHUSETTS
42972,751744,MASSACHUSETTS
42973,765486,NEW YORK
42974,765487,NEW YORK
42975,765488,NEW YORK
42976,765489,NEW YORK
42977,765490,NEW YORK
42985,763558,MONTANA
42986,763559,MONTANA
42987,763560,MONTANA
42988,764456,MONTANA
42989,764457,MONTANA
42990,765213,MONTANA
42991,766772,OKLAHOMA
42992,766839,TEXAS
42993,766840,TEXAS
42994,766841,TEXAS
42995,766842,TEXAS
42996,766844,TEXAS
42997,766845,OKLAHOMA
42998,766846,OKLAHOMA
42999,766847,OKLAHOMA
43000,766848,OKLAHOMA
43001,766849,OKLAHOMA
43010,771704,UTAH
43011,771763,UTAH
43012,771759,UTAH
43013,771761,UTAH
43014,771753,UTAH
43015,771780,UTAH
43017,779302,MARYLAND
43018,779304,MARYLAND
43019,779305,MARYLAND
43020,779306,MARYLAND
43021,779307,MARYLAND
43022,768881,NORTH CAROLINA
43023,768889,NORTH CAROLINA
43024,768894,NORTH CAROLINA
43025,768895,NORTH CAROLINA
43026,768899,NORTH CAROLINA
43027,769070,NORTH CAROLINA
43028,752054,OKLAHOMA
43031,776120,VIRGINIA
43032,776123,VIRGINIA
43033,776126,VIRGINIA
43034,776175,VIRGINIA
43035,776179,VIRGINIA
43036,776180,VIRGINIA
43046,766925,VIRGINIA
43047,767256,VIRGINIA
43048,767258,VIRGINIA
43049,767260,VIRGINIA
43050,767261,VIRGINIA
43051,762544,VIRGINIA
43052,762548,VIRGINIA
43053,762553,VIRGINIA
43054,762555,VIRGINIA
43055,762558,VIRGINIA
43056,762562,VIRGINIA
43057,762564,VIRGINIA
43058,762566,VIRGINIA
43059,762573,VIRGINIA
43060,765958,IOWA
43061,765959,IOWA
43062,768718,IOWA
43063,769311,NORTH CAROLINA
43064,769320,NORTH CAROLINA
43065,769322,NORTH CAROLINA
43066,769324,NORTH CAROLINA
43067,769332,NORTH CAROLINA
43068,757052,WYOMING
43069,757061,WYOMING
43070,757062,WYOMING
43071,757064,WYOMING
43072,757065,WYOMING
43073,757066,WYOMING
43074,771311,GULF OF MEXICO
43075,771313,GULF OF MEXICO
43076,771320,GULF OF MEXICO
43094,780486,MASSACHUSETTS
43095,786700,SOUTH DAKOTA
43097,781789,NORTH CAROLINA
43098,781976,FLORIDA
43099,758804,WEST VIRGINIA
43103,751898,PENNSYLVANIA
43104,751899,PENNSYLVANIA
43105,768978,ALABAMA
43106,768982,ALABAMA
43107,768979,ALABAMA
43116,758575,MARYLAND
43117,758579,VIRGINIA
43118,758577,MARYLAND
43119,758271,TEXAS
43123,758419,TEXAS
43124,758799,TEXAS
43134,748654,NEW MEXICO
43135,748656,NEW MEXICO
43136,750947,TEXAS
43139,750099,NEW MEXICO
43143,752568,FLORIDA
43144,753560,FLORIDA
43149,749946,INDIANA
43150,753733,INDIANA
43156,754864,MASSACHUSETTS
43157,754868,MASSACHUSETTS
43158,754870,MASSACHUSETTS
43159,754872,MASSACHUSETTS
43160,755926,MASSACHUSETTS
43161,755927,MASSACHUSETTS
43162,755930,MASSACHUSETTS
43163,754866,MONTANA
43164,754876,MONTANA
43165,756359,MONTANA
43166,757435,MONTANA
43167,758284,WISCONSIN
43168,759359,MICHIGAN
43169,759361,MICHIGAN
43170,759362,MICHIGAN
43171,759366,MICHIGAN
43172,759378,MICHIGAN
43184,757367,ILLINOIS
43185,757368,ILLINOIS
43186,757369,ILLINOIS
43187,790570,GULF OF MEXICO
43188,790571,GULF OF MEXICO
43189,790572,GULF OF MEXICO
43190,790573,GULF OF MEXICO
43192,756947,KENTUCKY
43193,756951,KENTUCKY
43194,756948,KENTUCKY
43195,756949,KENTUCKY
43196,762190,Texas
43197,762191,TEXAS
43198,791708,GEORGIA
43199,791709,GEORGIA
43200,791710,GEORGIA
43201,791711,GEORGIA
43202,791712,GEORGIA
43203,771783,UTAH
43204,766797,OKLAHOMA
43205,766798,OKLAHOMA
43206,766799,OKLAHOMA
43207,766801,OKLAHOMA
43208,766802,OKLAHOMA
43209,766803,OKLAHOMA
43210,766804,OKLAHOMA
43211,766805,OKLAHOMA
43212,766806,OKLAHOMA
43213,766808,OKLAHOMA
43214,763543,TEXAS
43215,763555,WISCONSIN
43216,763556,WISCONSIN
43217,763590,LAKE MICHIGAN
43218,780921,MISSOURI
43219,780926,ILLINOIS
43220,780931,ILLINOIS
43221,780935,MISSOURI
43222,780937,ILLINOIS
43223,780938,ILLINOIS
43224,780940,ILLINOIS
43225,780945,MISSOURI
43226,764678,IOWA
43227,764684,IOWA
43228,764685,IOWA
43229,764686,IOWA
43230,764462,SOUTH DAKOTA
43231,765543,ARIZONA
43232,765551,ARIZONA
43233,774929,ARIZONA
43234,774936,ARIZONA
43235,774937,ARIZONA
43236,765717,VIRGINIA
43237,765718,VIRGINIA
43238,765720,VIRGINIA
43239,765721,VIRGINIA
43240,765722,VIRGINIA
43241,765830,VIRGINIA
43242,765832,VIRGINIA
43243,769091,Virginia
43244,769092,Virginia
43245,756360,North Dakota
43246,756361,North Dakota
43247,756362,NORTH DAKOTA
43248,756363,NORTH DAKOTA
43249,756364,NORTH DAKOTA
43250,763144,NORTH DAKOTA
43251,763145,NORTH DAKOTA
43252,763400,NORTH DAKOTA
43253,763399,NORTH DAKOTA
43255,766075,IOWA
43257,761881,IOWA
43258,764709,IOWA
43259,755914,IOWA
43260,762504,IOWA
43261,761728,IOWA
43262,762479,Iowa
43263,762481,IOWA
43264,761733,IOWA
43265,762494,IOWA
43266,791811,FLORIDA
43267,791812,GEORGIA
43274,761323,SOUTH DAKOTA
43277,755262,WEST VIRGINIA
43278,755265,WEST VIRGINIA
43279,755266,WEST VIRGINIA
43280,755268,WEST VIRGINIA
43281,755269,WEST VIRGINIA
43282,755271,WEST VIRGINIA
43283,755272,WEST VIRGINIA
43285,762212,TEXAS
43286,751746,MASSACHUSETTS
43287,751748,MASSACHUSETTS
43288,751752,MASSACHUSETTS
43289,751758,MASSACHUSETTS
43290,751762,MASSACHUSETTS
43291,751766,MASSACHUSETTS
43292,765493,NEW YORK
43293,765495,NEW YORK
43294,765496,NEW YORK
43295,765497,NEW YORK
43296,765499,NEW YORK
43297,765500,NEW YORK
43302,765214,MONTANA
43303,765215,MONTANA
43304,765217,MONTANA
43305,765220,MONTANA
43306,765222,Montana
43307,765223,Montana
43308,765233,Montana
43309,765234,MONTANA
43310,765236,MONTANA
43311,766850,OKLAHOMA
43312,766851,OKLAHOMA
43313,766852,OKLAHOMA
43314,766853,OKLAHOMA
43315,766854,OKLAHOMA
43316,766855,OKLAHOMA
43317,766856,OKLAHOMA
43318,766857,OKLAHOMA
43319,766858,OKLAHOMA
43320,766859,OKLAHOMA
43321,766860,Oklahoma
43330,771782,UTAH
43332,779308,MARYLAND
43333,781081,MARYLAND
43334,781083,MARYLAND
43335,781084,MARYLAND
43336,781085,MARYLAND
43337,781086,Maryland
43338,781088,Maryland
43339,769071,North Carolina
43340,769072,North Carolina
43341,769073,North Carolina
43342,769074,North Carolina
43343,769075,NORTH CAROLINA
43344,769076,NORTH CAROLINA
43348,776183,VIRGINIA
43349,776185,MARYLAND
43350,781495,MARYLAND
43351,781507,MARYLAND
43352,781509,DISTRICT OF COLUMBIA
43358,763482,MARYLAND
43359,763483,MARYLAND
43360,767263,VIRGINIA
43361,767266,VIRGINIA
43362,767267,VIRGINIA
43363,767269,VIRGINIA
43364,767270,VIRGINIA
43365,767363,MARYLAND
43366,767396,MARYLAND
43367,767403,VIRGINIA
43368,767404,VIRGINIA
43369,768035,VIRGINIA
43370,768036,VIRGINIA
43371,768037,VIRGINIA
43372,768038,VIRGINIA
43373,768039,VIRGINIA
43374,768371,IOWA
43375,768719,IOWA
43376,769333,NORTH CAROLINA
43377,769335,NORTH CAROLINA
43378,769336,NORTH CAROLINA
43379,769339,NORTH CAROLINA
43380,769341,SOUTH CAROLINA
43381,769342,SOUTH CAROLINA
43382,757067,WYOMING
43383,757068,WYOMING
43384,757069,WYOMING
43385,757844,WYOMING
43387,752768,GULF OF MEXICO
43403,765983,ALABAMA
43404,765985,ALABAMA
43405,765986,ALABAMA
43406,765988,GULF OF MEXICO
43407,765989,GULF OF MEXICO
43408,769058,GULF OF MEXICO
43409,769060,ALABAMA
43410,769061,ALABAMA
43411,769064,ALABAMA
43412,769065,FLORIDA
43413,769066,FLORIDA
43415,782236,NEW YORK
43416,782353,ATLANTIC NORTH
43417,782372,NEW YORK
43418,782780,LAKE MICHIGAN
43419,769001,ALABAMA
43420,768985,ALABAMA
43421,769003,ALABAMA
43429,758578,MARYLAND
43430,758580,VIRGINIA
43431,758581,VIRGINIA
43432,758583,VIRGINIA
43433,758587,VIRGINIA
43434,758800,TEXAS
43435,758816,TEXAS
43446,748657,NEW MEXICO
43447,748658,NEW MEXICO
43448,751203,NEW MEXICO
43449,751216,TEXAS
43450,751237,DELAWARE
43451,751240,DELAWARE
43452,751244,DELAWARE
43453,751315,DELAWARE
43454,752569,ATLANTIC SOUTH
43455,752594,FLORIDA
43456,752570,Florida
43457,753734,INDIANA
43458,753814,Florida
43459,753861,Florida
43460,753890,Florida
43461,753966,Florida
43465,754978,NEW JERSEY
43466,754975,PENNSYLVANIA
43467,754977,PENNSYLVANIA
43468,754979,PENNSYLVANIA
43469,754976,NEW JERSEY
43470,755931,MASSACHUSETTS
43471,755933,Massachusetts
43472,753727,KENTUCKY
43473,753728,KENTUCKY
43474,753729,KENTUCKY
43475,753731,KENTUCKY
43476,753282,KENTUCKY
43477,749439,OHIO
43478,751407,GULF OF MEXICO
43479,757708,GULF OF MEXICO
43480,751594,GULF OF MEXICO
43481,757673,INDIANA
43482,749629,OHIO
43483,749625,OHIO
43484,749661,OHIO
43485,749670,OHIO
43486,757687,ILLINOIS
43487,758863,MISSOURI
43488,759201,MISSOURI
43500,757371,ILLINOIS
43501,757372,ILLINOIS
43502,757373,ILLINOIS
43503,772693,COLORADO
43504,772696,COLORADO
43505,772697,COLORADO
43506,772850,COLORADO
43507,772855,COLORADO
43508,772858,COLORADO
43509,756950,KENTUCKY
43510,756952,KENTUCKY
43511,757684,KENTUCKY
43512,757685,KENTUCKY
43513,757686,KENTUCKY
43515,762215,TEXAS
43516,773449,IOWA
43517,773450,IOWA
43518,773451,IOWA
43519,773453,IOWA
43520,766809,OKLAHOMA
43521,766810,OKLAHOMA
43522,766811,OKLAHOMA
43523,766812,OKLAHOMA
43524,766813,OKLAHOMA
43525,766814,OKLAHOMA
43526,766815,OKLAHOMA
43527,766817,OKLAHOMA
43528,766818,OKLAHOMA
43529,766819,OKLAHOMA
43530,763592,WISCONSIN
43531,763593,WISCONSIN
43532,763594,WISCONSIN
43533,763595,WISCONSIN
43534,763597,WISCONSIN
43535,763601,WISCONSIN
43539,763791,LOUISIANA
43540,763792,OHIO
43541,763794,LAKE ERIE
43542,763798,LAKE ERIE
43543,763796,LAKE ERIE
43544,763795,LAKE ERIE
43545,764687,IOWA
43546,764688,IOWA
43547,764689,IOWA
43548,764690,IOWA
43549,764691,IOWA
43550,786684,SOUTH DAKOTA
43551,786685,IOWA
43552,781557,ARIZONA
43553,781559,ARIZONA
43554,781568,ARIZONA
43555,781576,ARIZONA
43556,781577,ARIZONA
43557,781578,ARIZONA
43558,765724,VIRGINIA
43559,765725,VIRGINIA
43560,765726,VIRGINIA
43561,765727,VIRGINIA
43562,765729,VIRGINIA
43563,769093,VIRGINIA
43564,769095,VIRGINIA
43565,769094,VIRGINIA
43566,769099,Virginia
43567,756365,North Dakota
43568,756366,NORTH DAKOTA
43569,756367,NORTH DAKOTA
43570,756368,NORTH DAKOTA
43571,756369,NORTH DAKOTA
43572,763146,NORTH DAKOTA
43573,763148,NORTH DAKOTA
43574,763408,NORTH DAKOTA
43575,763410,NORTH DAKOTA
43576,764759,IOWA
43577,764760,IOWA
43578,764713,IOWA
43579,762456,IOWA
43580,762457,IOWA
43581,761729,IOWA
43582,761730,IOWA
43583,762505,IOWA
43584,762493,IOWA
43585,762498,IOWA
43586,762913,IOWA
43600,759253,VIRGINIA
43601,759256,VIRGINIA
43602,759978,VIRGINIA
43603,763769,WISCONSIN
43604,763770,WISCONSIN
43605,763772,WISCONSIN
43606,763773,WISCONSIN
43614,762218,TEXAS
43615,751764,MASSACHUSETTS
43616,751767,MASSACHUSETTS
43617,751774,Massachusetts
43618,751775,MASSACHUSETTS
43619,751780,Massachusetts
43620,751781,Massachusetts
43621,765502,New York
43626,765239,Montana
43627,765240,Montana
43628,765242,MONTANA
43629,765244,MONTANA
43630,765246,MONTANA
43631,765248,MONTANA
43632,765249,MONTANA
43633,765250,MONTANA
43634,765251,MONTANA
43644,762820,SOUTH CAROLINA
43646,762822,SOUTH CAROLINA
43651,762142,GULF OF MEXICO
43652,781448,MARYLAND
43653,781453,MARYLAND
43658,769077,NORTH CAROLINA
43659,769078,NORTH CAROLINA
43660,769364,NORTH CAROLINA
43661,769365,NORTH CAROLINA
43662,758802,Indiana
43663,758806,ILLINOIS
43668,781511,MARYLAND
43669,781512,MARYLAND
43671,753834,VIRGINIA
43674,763484,MARYLAND
43675,763485,MARYLAND
43676,763486,MARYLAND
43677,763487,MARYLAND
43678,763488,Maryland
43679,763489,Maryland
43680,763490,West Virginia
43681,767271,Virginia
43682,767272,VIRGINIA
43683,767273,VIRGINIA
43684,767274,WEST VIRGINIA
43685,767275,WEST VIRGINIA
43686,768045,ATLANTIC NORTH
43687,768055,ATLANTIC NORTH
43688,768108,ATLANTIC NORTH
43689,768109,ATLANTIC NORTH
43690,768111,ATLANTIC NORTH
43691,768120,ATLANTIC NORTH
43692,768213,NORTH CAROLINA
43693,768215,NORTH CAROLINA
43694,768217,North Carolina
43695,768721,Iowa
43696,768722,Iowa
43697,769881,South Dakota
43698,769348,South Carolina
43699,769838,South Carolina
43700,769842,SOUTH CAROLINA
43701,769844,South Carolina
43704,770533,South Carolina
43705,757401,Illinois
43706,752770,Louisiana
43707,752771,LOUISIANA
43708,752774,GULF OF MEXICO
43709,752775,LOUISIANA
43710,752777,MISSISSIPPI
43711,752779,LOUISIANA
43712,752780,LOUISIANA
43713,752781,
43717,752078,MINNESOTA
